"","long","lat","order","piece","id","group"
"1431",347480.972841065,310444.355374288,17,"1","18","18.1"
"1432",347503.313182424,310427.679554388,18,"1","18","18.1"
"1433",347531.089273959,310409.669009646,19,"1","18","18.1"
"1434",347558.901220356,310391.71420483,20,"1","18","18.1"
"1435",347613.968360491,310356.495624079,21,"1","18","18.1"
"1436",347669.175986452,310321.497721265,22,"1","18","18.1"
"1437",347724.065795113,310286.826100551,23,"1","18","18.1"
"1438",347779.067731637,310252.333108339,24,"1","18","18.1"
"1439",348023.268738594,310087.886303665,25,"1","18","18.1"
"1440",348173.960621108,310004.553782899,26,"1","18","18.1"
"1441",348437.415336023,309871.375762272,27,"1","18","18.1"
"1442",348578.319806169,309835.578006335,28,"1","18","18.1"
"1443",348816.225817133,309796.690047713,29,"1","18","18.1"
"1444",348985.115632333,309764.352814175,30,"1","18","18.1"
"1445",349193.997499666,309719.581122037,31,"1","18","18.1"
"1446",349322.355937071,309690.896292667,32,"1","18","18.1"
"1447",349324.406240352,309690.437371854,33,"1","18","18.1"
"1448",349554.501352056,309644.770927395,34,"1","18","18.1"
"1449",349577.004152592,309640.454254559,35,"1","18","18.1"
"1450",349577.004152592,309640.454254559,1,"1","19","19.1"
"1451",349698.123883416,309617.219055723,2,"1","19","19.1"
"1452",349745.204548619,309608.899969625,3,"1","19","19.1"
"1453",350133.186305253,309614.698785487,4,"1","19","19.1"
"1454",350301.948698084,309642.29082048,5,"1","19","19.1"
"1455",350366.491131875,309652.843209185,6,"1","19","19.1"
"1456",350499.572925483,309674.601602395,7,"1","19","19.1"
"1457",350822.062693366,309733.400344801,8,"1","19","19.1"
"1458",351108.06147189,309810.077480056,9,"1","19","19.1"
"1459",352131.661792467,310201.499801043,10,"1","19","19.1"
"1460",352309.50638546,310253.228106851,11,"1","19","19.1"
"1461",352335.474271876,310262.005024932,12,"1","19","19.1"
"1462",352467.39881031,310330.638252338,13,"1","19","19.1"
"1463",352501.307016197,310365.933217835,14,"1","19","19.1"
"1464",352523.271518614,310390.705966028,15,"1","19","19.1"
"1465",352547.06854463,310417.386594248,16,"1","19","19.1"
"1466",352578.275910922,310447.960946798,17,"1","19","19.1"
"1467",352751.04130287,310606.782419561,18,"1","19","19.1"
"1468",352791.491858886,310643.158376568,19,"1","19","19.1"
"1469",352832.055938656,310673.92095767,20,"1","19","19.1"
"1470",352893.01525606,310714.453572175,21,"1","19","19.1"
"1471",352930.101213156,310732.046613805,22,"1","19","19.1"
"1472",352948.702094447,310738.037424565,23,"1","19","19.1"
"1473",352980.438586211,310742.422107539,24,"1","19","19.1"
"1474",353019.737109252,310743.216774235,25,"1","19","19.1"
"1475",353045.663806814,310738.898200893,26,"1","19","19.1"
"1476",353079.847449735,310733.204202683,27,"1","19","19.1"
"1477",353174.096380274,310701.424485705,28,"1","19","19.1"
"1478",353404.97535383,310578.837087269,29,"1","19","19.1"
"1479",353543.242994231,310490.036700824,30,"1","19","19.1"
"1480",353757.224049721,310352.610301817,31,"1","19","19.1"
"1481",353848.292829772,310304.975455703,32,"1","19","19.1"
"1482",353902.168477972,310276.531635131,33,"1","19","19.1"
"1483",353934.310930848,310251.68738415,34,"1","19","19.1"
"1484",354036.885297321,310175.197983924,35,"1","19","19.1"
"1485",354066.274699271,310149.257807553,36,"1","19","19.1"
"1486",354095.611580098,310125.918474742,37,"1","19","19.1"
"1487",354130.005797266,310099.558865947,38,"1","19","19.1"
"1488",354161.551382352,310076.783481152,39,"1","19","19.1"
"1489",354193.086202457,310054.528330254,40,"1","19","19.1"
"1490",354226.328439982,310030.227474041,41,"1","19","19.1"
"1491",354250.736429684,310008.876426073,42,"1","19","19.1"
"1492",354284.0902449,309978.358839625,43,"1","19","19.1"
"1493",354452.518563209,309880.978330208,44,"1","19","19.1"
"1494",354816.248017183,309670.679820494,45,"1","19","19.1"
"1495",354875.973523957,309632.321983007,46,"1","19","19.1"
"1496",354937.712513826,309592.670763517,47,"1","19","19.1"
"1497",355178.168167224,309474.26788096,48,"1","19","19.1"
"1498",355485.02837906,309290.437819064,49,"1","19","19.1"
"1499",355712.445781466,309139.241727823,50,"1","19","19.1"
"1500",355901.17718051,309025.746019373,51,"1","19","19.1"
"1501",356125.576755196,308920.527033918,52,"1","19","19.1"
"1502",356576.315424888,308850.28729122,53,"1","19","19.1"
"1503",356648.808318899,308823.825937276,54,"1","19","19.1"
"1504",356738.831677468,308780.42465863,55,"1","19","19.1"
"1505",356971.05921748,308613.545346347,56,"1","19","19.1"
"1506",357122.196719036,308508.868245498,57,"1","19","19.1"
"1507",357705.020673304,308177.502105539,58,"1","19","19.1"
"1508",357854.28999548,308099.386901871,59,"1","19","19.1"
"1509",358246.921689403,307895.8483096,60,"1","19","19.1"
"1510",358427.641398283,307775.80684603,61,"1","19","19.1"
"1511",358513.527941083,307673.799956722,62,"1","19","19.1"
"1512",358525.76342967,307660.761377189,63,"1","19","19.1"
"1513",358647.772784499,307551.598585014,64,"1","19","19.1"
"1514",358768.277352145,307451.872671878,65,"1","19","19.1"
"1515",358875.437820482,307366.235241619,66,"1","19","19.1"
"1516",359151.268912121,307176.668417902,67,"1","19","19.1"
"1517",359237.925328189,307139.045399849,68,"1","19","19.1"
"1518",359294.067324075,307114.670263081,69,"1","19","19.1"
"1519",359491.635543347,307041.981127584,70,"1","19","19.1"
"1520",359739.815230604,306982.321469145,71,"1","19","19.1"
"1521",360009.765465068,306948.029112265,72,"1","19","19.1"
"1522",360373.38791551,306949.443716134,73,"1","19","19.1"
"1523",360894.620644261,307020.34109996,74,"1","19","19.1"
"1524",361154.302298533,307056.831387088,75,"1","19","19.1"
"1525",361240.91254137,307073.511227118,76,"1","19","19.1"
"1526",361447.227003976,307140.824534425,77,"1","19","19.1"
"1527",361764.070718285,307246.929644143,78,"1","19","19.1"
"1528",362171.919048253,307384.539056635,79,"1","19","19.1"
"1529",362371.723847101,307445.07389862,80,"1","19","19.1"
"1530",362531.940552344,307491.517130997,81,"1","19","19.1"
"1531",362683.488182424,307526.064922254,82,"1","19","19.1"
"1532",363015.464798495,307541.082044144,83,"1","19","19.1"
"1533",363346.595003341,307569.646102037,84,"1","19","19.1"
"1534",363418.312245082,307575.83236239,85,"1","19","19.1"
"1535",363541.119383765,307600.188843974,86,"1","19","19.1"
"1536",363626.589262829,307646.766483541,87,"1","19","19.1"
"1537",363693.451710842,307709.578976509,88,"1","19","19.1"
"1538",363718.14843645,307753.744183624,89,"1","19","19.1"
"1539",363804.871533494,307847.547431661,90,"1","19","19.1"
"1540",363840.775674504,307939.375520184,91,"1","19","19.1"
"1541",363843.420406367,308028.309519141,92,"1","19","19.1"
"1542",363839.267438073,308123.772738629,93,"1","19","19.1"
"1543",363812.706426198,308229.493599469,94,"1","19","19.1"
"1544",363770.403624725,308344.18400943,95,"1","19","19.1"
"1545",363734.492056098,308472.334438206,96,"1","19","19.1"
"1546",363717.737346602,308531.991267353,97,"1","19","19.1"
"1547",363692.323983159,308580.361224714,98,"1","19","19.1"
"1548",363693.377217883,308638.155796113,99,"1","19","19.1"
"1549",363695.120916033,308691.100401497,100,"1","19","19.1"
"1550",363696.348216182,308728.370827272,101,"1","19","19.1"
"1551",363696.672546268,308932.337155516,102,"1","19","19.1"
"1552",363669.643092356,309060.668308031,103,"1","19","19.1"
"1553",363525.060867036,309621.242693509,104,"1","19","19.1"
"1554",363533.962102274,309730.301636739,105,"1","19","19.1"
"1555",363570.878405619,309839.122750367,106,"1","19","19.1"
"1556",363577.984025571,309860.069131949,107,"1","19","19.1"
"1557",363720.066526262,310049.147165587,108,"1","19","19.1"
"1558",363916.473197455,310230.507958979,109,"1","19","19.1"
"1559",364294.98911583,310539.032398548,110,"1","19","19.1"
"1560",364520.936006987,310700.99049886,111,"1","19","19.1"
"1561",364520.940244433,310700.993432579,112,"1","19","19.1"
"1562",364520.940244433,310700.993432579,1,"1","20","20.1"
"1563",364660.388772486,310800.950043065,2,"1","20","20.1"
"1564",364995.726085869,310833.638892497,3,"1","20","20.1"
"1565",365265.595817369,310859.946003509,4,"1","20","20.1"
"1566",365630.484079342,310895.515521721,5,"1","20","20.1"
"1567",366473.050803258,311102.009811267,6,"1","20","20.1"
"1568",366530.0087107,311136.911066281,7,"1","20","20.1"
"1569",366898.9791922,311362.999773295,8,"1","20","20.1"
"1570",367496.966415136,311672.777483933,9,"1","20","20.1"
"1571",367669.705204674,311762.262151862,10,"1","20","20.1"
"1572",367914.567267344,311926.057031246,11,"1","20","20.1"
"1573",368155.9060523,312087.495155228,12,"1","20","20.1"
"1574",368710.415861858,312440.83526487,13,"1","20","20.1"
"1575",368980.48653657,312518.712389765,14,"1","20","20.1"
"1576",369007.317069423,312518.007114633,15,"1","20","20.1"
"1577",369285.871927734,312510.686914137,16,"1","20","20.1"
"1578",369522.949451779,312406.297729329,17,"1","20","20.1"
"1579",369592.05393067,312362.972725571,18,"1","20","20.1"
"1580",369727.881065862,312277.81688601,19,"1","20","20.1"
"1581",369989.071983678,311904.414571177,20,"1","20","20.1"
"1582",370063.275124265,311619.084951979,21,"1","20","20.1"
"1583",370121.681859281,311394.495671132,22,"1","20","20.1"
"1584",370215.803851858,310966.306690623,23,"1","20","20.1"
"1585",370275.25700703,310695.83772993,24,"1","20","20.1"
"1586",370435.133635229,310200.303929941,25,"1","20","20.1"
"1587",370472.159786195,310085.541723891,26,"1","20","20.1"
"1588",370604.765728878,309820.54584638,27,"1","20","20.1"
"1589",370959.584013012,309576.312703579,28,"1","20","20.1"
"1590",370966.410368989,309571.613756056,29,"1","20","20.1"
"1591",371271.43561056,309379.277731147,30,"1","20","20.1"
"1592",371380.29245109,309310.637258696,31,"1","20","20.1"
"1593",371858.463572708,309190.191506184,32,"1","20","20.1"
"1594",372099.557555103,309190.19537968,33,"1","20","20.1"
"1595",372251.923297485,309187.513211143,34,"1","20","20.1"
"1596",372368.510870563,309185.460876891,35,"1","20","20.1"
"1597",372492.151921343,309183.284138914,36,"1","20","20.1"
"1598",372910.045680289,309303.744616119,37,"1","20","20.1"
"1599",373344.014847968,309283.676292239,38,"1","20","20.1"
"1600",373605.200684155,309227.46847618,39,"1","20","20.1"
"1601",373759.723438282,309156.208662701,40,"1","20","20.1"
"1602",373937.953530878,309074.0155126,41,"1","20","20.1"
"1603",373937.953530878,309074.0155126,1,"1","21","21.1"
"1604",374023.099806583,309034.749309089,2,"1","21","21.1"
"1605",374256.519125832,308866.921812872,3,"1","21","21.1"
"1606",374752.95539172,308509.985938052,4,"1","21","21.1"
"1607",374782.554320442,308488.704404508,5,"1","21","21.1"
"1608",374953.498629098,308319.247400037,6,"1","21","21.1"
"1609",375215.694641391,308059.332401825,7,"1","21","21.1"
"1610",375256.916360135,308018.46958515,8,"1","21","21.1"
"1611",375440.04529659,307836.933955718,9,"1","21","21.1"
"1612",375628.431611615,307618.056289761,10,"1","21","21.1"
"1613",375760.487181971,307464.627150334,11,"1","21","21.1"
"1614",376005.410580925,307180.062029718,12,"1","21","21.1"
"1615",376131.193888229,307033.91997826,13,"1","21","21.1"
"1616",376542.102860824,306552.962937779,14,"1","21","21.1"
"1617",376568.976721453,306533.718617737,15,"1","21","21.1"
"1618",376783.199307298,306380.316549253,16,"1","21","21.1"
"1619",376922.702168045,306325.058908431,17,"1","21","21.1"
"1620",376996.084993213,306295.991516475,18,"1","21","21.1"
"1621",377084.929889978,306260.799887324,19,"1","21","21.1"
"1622",377647.000379574,306089.761416275,20,"1","21","21.1"
"1623",377690.077391708,306074.117273169,21,"1","21","21.1"
"1624",377923.245699994,305989.438573587,22,"1","21","21.1"
"1625",378078.584105974,305933.025003616,23,"1","21","21.1"
"1626",378613.309712578,305680.848143411,24,"1","21","21.1"
"1627",378949.518902792,305436.966082192,25,"1","21","21.1"
"1628",379045.715724628,305308.855728344,26,"1","21","21.1"
"1629",379073.978477453,305271.217110525,27,"1","21","21.1"
"1630",379214.780448146,304862.456456317,28,"1","21","21.1"
"1631",379286.586229316,304653.9988646,29,"1","21","21.1"
"1632",379389.433993271,303936.936584849,30,"1","21","21.1"
"1633",379391.227959535,303924.428827981,31,"1","21","21.1"
"1634",379391.745318138,303920.822400848,32,"1","21","21.1"
"1635",379520.2382642,303314.128732556,33,"1","21","21.1"
"1636",379552.688585958,303259.713932486,34,"1","21","21.1"
"1637",379580.624874027,303212.868206362,35,"1","21","21.1"
"1638",379836.587992951,302783.65043672,36,"1","21","21.1"
"1639",379980.896576576,302562.102750232,37,"1","21","21.1"
"1640",380017.248041042,302485.087813539,38,"1","21","21.1"
"1641",380123.0710701,302260.890745435,39,"1","21","21.1"
"1642",380161.715362239,302182.889486537,40,"1","21","21.1"
"1643",380242.352329737,302020.128541336,41,"1","21","21.1"
"1644",380275.875278316,301972.687373128,42,"1","21","21.1"
"1645",380309.643355389,301924.899386041,43,"1","21","21.1"
"1646",380445.327181212,301732.882020046,44,"1","21","21.1"
"1647",380756.986421998,301480.425790265,45,"1","21","21.1"
"1648",380814.230534946,301434.055786342,46,"1","21","21.1"
"1649",380946.334857231,301371.264406317,47,"1","21","21.1"
"1650",381264.205943264,301220.175062269,48,"1","21","21.1"
"1651",381487.612150974,301109.086491599,49,"1","21","21.1"
"1652",381739.364506649,300983.902507765,50,"1","21","21.1"
"1653",382086.164851553,300780.500429662,51,"1","21","21.1"
"1654",382439.211622683,300453.884109043,52,"1","21","21.1"
"1655",382469.420612294,300421.209910529,53,"1","21","21.1"
"1656",382469.420612294,300421.209910529,1,"1","22","22.1"
"1657",382722.870368665,300147.076314811,2,"1","22","22.1"
"1658",382879.139947582,299874.89561689,3,"1","22","22.1"
"1659",382923.006768231,299798.490997898,4,"1","22","22.1"
"1660",383116.445929283,299310.560706576,5,"1","22","22.1"
"1661",383120.924493529,299299.263938335,6,"1","22","22.1"
"1662",383128.046491437,299234.216196235,7,"1","22","22.1"
"1663",383152.31070733,299012.593551043,8,"1","22","22.1"
"1664",383160.709031381,298935.885216109,9,"1","22","22.1"
"1665",383115.445950337,298556.961985172,10,"1","22","22.1"
"1666",383112.888802461,298535.55508819,11,"1","22","22.1"
"1667",383087.341263805,298393.485426361,12,"1","22","22.1"
"1668",383066.684988591,298278.615683058,13,"1","22","22.1"
"1669",383054.803458354,298212.542486198,14,"1","22","22.1"
"1670",383031.168489078,298081.109623722,15,"1","22","22.1"
"1671",382944.197788748,297776.338001786,16,"1","22","22.1"
"1672",382920.738372083,297694.128556568,17,"1","22","22.1"
"1673",382835.303712696,297483.682985812,18,"1","22","22.1"
"1674",382779.634986275,297346.557345374,19,"1","22","22.1"
"1675",382717.388620947,297193.230670874,20,"1","22","22.1"
"1676",382489.963141812,296584.524610773,21,"1","22","22.1"
"1677",382475.643899266,296549.453878849,22,"1","22","22.1"
"1678",382320.550116059,296169.600538844,23,"1","22","22.1"
"1679",382219.976430211,295923.277467917,24,"1","22","22.1"
"1680",381859.06084054,295039.328844901,25,"1","22","22.1"
"1681",381837.600569633,294671.267018397,26,"1","22","22.1"
"1682",381836.450462747,294495.775629755,27,"1","22","22.1"
"1683",381832.483129592,293890.379051803,28,"1","22","22.1"
"1684",381746.003718774,292849.544761046,29,"1","22","22.1"
"1685",381645.552532082,292078.320657235,30,"1","22","22.1"
"1686",381440.896698185,291735.304705548,31,"1","22","22.1"
"1687",381440.896698185,291735.304705548,1,"1","23","23.1"
"1688",381264.723575491,291440.027222179,2,"1","23","23.1"
"1689",380978.017920429,291207.238334696,3,"1","23","23.1"
"1690",380587.620755952,290808.710803593,4,"1","23","23.1"
"1691",380373.621702546,290619.544203839,5,"1","23","23.1"
"1692",380295.524430989,290550.509236746,6,"1","23","23.1"
"1693",380056.791199806,290396.148715892,7,"1","23","23.1"
"1694",379678.016869289,290219.238882958,8,"1","23","23.1"
"1695",379373.667009645,290001.362774609,9,"1","23","23.1"
"1696",379052.673556706,289661.73887477,10,"1","23","23.1"
"1697",378854.415726184,289274.94773145,11,"1","23","23.1"
"1698",378760.201616703,288615.297344353,12,"1","23","23.1"
"1699",378839.688088604,287994.5144259,13,"1","23","23.1"
"1700",378892.623796366,287551.473545731,14,"1","23","23.1"
"1701",378873.946809657,287126.756085572,15,"1","23","23.1"
"1702",378697.850604689,286422.95226588,16,"1","23","23.1"
"1703",378624.454860466,286076.730628181,17,"1","23","23.1"
"1704",378632.20714304,285590.597909875,18,"1","23","23.1"
"1705",378642.504024389,284748.388669106,19,"1","23","23.1"
"1706",378645.535186992,284500.449823968,20,"1","23","23.1"
"1707",378575.503742045,283599.348511737,21,"1","23","23.1"
"1708",378448.202048906,283197.108574829,22,"1","23","23.1"
"1709",378434.157408866,283152.731975814,23,"1","23","23.1"
"1710",378389.508995209,282939.627201379,24,"1","23","23.1"
"1711",378360.704029421,282802.143099531,25,"1","23","23.1"
"1712",378113.050435845,280711.087445115,26,"1","23","23.1"
